accion_b,action,anonymous,component,origin,target,timecreated,courseid,userid,contextid,eventname,ip
1,viewed,false,mod_assign,null,submission_form,1625777543,2,161,658,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627067854,2,161,662,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3253643648,2,161,663,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3254164651,2,161,664,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627425783,2,161,665,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628638958,2,161,666,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3256059416,2,161,673,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1624404721,2,161,720,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4875743426,2,161,721,\mod_assign\event\submission_form_viewed,192.168.2.60
7,viewed,false,mod_assign,null,submission_form,11376876573,2,161,722,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625006415,2,161,723,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625777543,2,161,724,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627067854,2,161,728,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3253643648,2,161,729,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3254164651,2,161,730,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627425783,2,161,731,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628638958,2,161,732,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3256059416,2,161,739,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625745347,2,162,658,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627004802,2,162,662,\mod_assign\event\submission_form_viewed,192.168.2.60
5,viewed,false,mod_assign,null,submission_form,8135299692,2,162,663,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627610849,2,162,664,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627665985,2,162,665,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628539376,2,162,666,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628271561,2,162,673,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4885944760,2,162,677,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625745347,2,162,724,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627004802,2,162,728,\mod_assign\event\submission_form_viewed,192.168.2.60
5,viewed,false,mod_assign,null,submission_form,8135299692,2,162,729,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627610849,2,162,730,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627665985,2,162,731,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628539376,2,162,732,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628271561,2,162,739,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4885944760,2,162,743,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1624587761,2,163,654,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625243455,2,163,657,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627060532,2,163,663,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3256543497,2,163,673,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1624587761,2,163,720,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625243455,2,163,723,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627060532,2,163,729,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3256543497,2,163,739,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1624401764,2,164,654,\mod_assign\event\submission_form_viewed,192.168.2.60
10,viewed,false,mod_assign,null,submission_form,16251285416,2,164,655,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1624848980,2,164,656,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625005999,2,164,657,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625509603,2,164,658,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3253312098,2,164,662,\mod_assign\event\submission_form_viewed,192.168.2.60
8,viewed,false,mod_assign,null,submission_form,13014554668,2,164,663,\mod_assign\event\submission_form_viewed,192.168.2.60
5,viewed,false,mod_assign,null,submission_form,8137255130,2,164,664,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3254848716,2,164,665,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628110104,2,164,666,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1624401764,2,164,720,\mod_assign\event\submission_form_viewed,192.168.2.60
10,viewed,false,mod_assign,null,submission_form,16251285416,2,164,721,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1624848980,2,164,722,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625005999,2,164,723,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625509603,2,164,724,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3253312098,2,164,728,\mod_assign\event\submission_form_viewed,192.168.2.60
8,viewed,false,mod_assign,null,submission_form,13014554668,2,164,729,\mod_assign\event\submission_form_viewed,192.168.2.60
5,viewed,false,mod_assign,null,submission_form,8137255130,2,164,730,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3254848716,2,164,731,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628110104,2,164,732,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1624558017,2,165,656,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625163266,2,165,657,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1624558017,2,165,722,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625163266,2,165,723,\mod_assign\event\submission_form_viewed,192.168.2.60
9,viewed,false,mod_assign,null,submission_form,14622744784,2,166,655,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4874904690,2,166,656,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625590844,2,166,658,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626809598,2,166,662,\mod_assign\event\submission_form_viewed,192.168.2.60
7,viewed,false,mod_assign,null,submission_form,11387727201,2,166,663,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3254811906,2,166,664,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627428707,2,166,665,\mod_assign\event\submission_form_viewed,192.168.2.60
7,viewed,false,mod_assign,null,submission_form,11399700269,2,166,666,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628029361,2,166,673,\mod_assign\event\submission_form_viewed,192.168.2.60
9,viewed,false,mod_assign,null,submission_form,14622744784,2,166,721,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4874904690,2,166,722,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625590844,2,166,724,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626809598,2,166,728,\mod_assign\event\submission_form_viewed,192.168.2.60
7,viewed,false,mod_assign,null,submission_form,11387727201,2,166,729,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3254811906,2,166,730,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627428707,2,166,731,\mod_assign\event\submission_form_viewed,192.168.2.60
7,viewed,false,mod_assign,null,submission_form,11399700269,2,166,732,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628029361,2,166,739,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625283066,2,167,655,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3250052286,2,167,656,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625162071,2,167,657,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625806599,2,167,658,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626982102,2,167,662,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626975816,2,167,663,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627757335,2,167,664,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627580072,2,167,665,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628631101,2,167,666,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628184982,2,167,673,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625283066,2,167,721,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3250052286,2,167,722,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625162071,2,167,723,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625806599,2,167,724,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626982102,2,167,728,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626975816,2,167,729,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627757335,2,167,730,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627580072,2,167,731,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628631101,2,167,732,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628184982,2,167,739,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1624556657,2,168,654,\mod_assign\event\submission_form_viewed,192.168.2.60
7,viewed,false,mod_assign,null,submission_form,11373046818,2,168,655,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1624629839,2,168,656,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625159244,2,168,657,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3250814942,2,168,658,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626445755,2,168,662,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626967610,2,168,663,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626971682,2,168,664,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627425390,2,168,665,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3255994059,2,168,666,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628183555,2,168,673,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1624556657,2,168,720,\mod_assign\event\submission_form_viewed,192.168.2.60
7,viewed,false,mod_assign,null,submission_form,11373046818,2,168,721,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1624629839,2,168,722,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625159244,2,168,723,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3250814942,2,168,724,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626445755,2,168,728,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626967610,2,168,729,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626971682,2,168,730,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627425390,2,168,731,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3255994059,2,168,732,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628183555,2,168,739,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3249113655,2,170,654,\mod_assign\event\submission_form_viewed,192.168.2.60
14,viewed,false,mod_assign,null,submission_form,22746739766,2,170,655,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1624752589,2,170,656,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625159363,2,170,657,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4877115617,2,170,658,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4880133945,2,170,662,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4880918301,2,170,663,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627005280,2,170,664,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627579311,2,170,665,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627881101,2,170,666,\mod_assign\event\submission_form_viewed,192.168.2.60
7,viewed,false,mod_assign,null,submission_form,11397298739,2,170,673,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628378872,2,170,677,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3249113655,2,170,720,\mod_assign\event\submission_form_viewed,192.168.2.60
14,viewed,false,mod_assign,null,submission_form,22746739766,2,170,721,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1624752589,2,170,722,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625159363,2,170,723,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4877115617,2,170,724,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4880133945,2,170,728,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4880918301,2,170,729,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627005280,2,170,730,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627579311,2,170,731,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627881101,2,170,732,\mod_assign\event\submission_form_viewed,192.168.2.60
7,viewed,false,mod_assign,null,submission_form,11397298739,2,170,739,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628378872,2,170,743,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625252942,2,174,657,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625252942,2,174,723,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625235721,2,175,656,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3251726465,2,175,658,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625235721,2,175,722,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3251726465,2,175,724,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3250521450,2,176,655,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3250531048,2,176,656,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627085850,2,176,662,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628218107,2,176,666,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3256546323,2,176,673,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628735882,2,176,677,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3250521450,2,176,721,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3250531048,2,176,722,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627085850,2,176,728,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628218107,2,176,732,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3256546323,2,176,739,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628735882,2,176,743,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625282651,2,177,655,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625282651,2,177,721,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4873675883,2,178,654,\mod_assign\event\submission_form_viewed,192.168.2.60
10,viewed,false,mod_assign,null,submission_form,16248554956,2,178,655,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625259197,2,178,656,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625162778,2,178,657,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3250525859,2,178,658,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627003214,2,178,662,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626974232,2,178,663,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3254017390,2,178,664,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627428033,2,178,665,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628468761,2,178,666,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628184151,2,178,673,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4873675883,2,178,720,\mod_assign\event\submission_form_viewed,192.168.2.60
10,viewed,false,mod_assign,null,submission_form,16248554956,2,178,721,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625259197,2,178,722,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625162778,2,178,723,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3250525859,2,178,724,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627003214,2,178,728,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626974232,2,178,729,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3254017390,2,178,730,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627428033,2,178,731,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628468761,2,178,732,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628184151,2,178,739,\mod_assign\event\submission_form_viewed,192.168.2.60
4,viewed,false,mod_assign,null,submission_form,6497609179,2,181,654,\mod_assign\event\submission_form_viewed,192.168.2.60
5,viewed,false,mod_assign,null,submission_form,8124596205,2,181,655,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625269979,2,181,656,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625005480,2,181,657,\mod_assign\event\submission_form_viewed,192.168.2.60
4,viewed,false,mod_assign,null,submission_form,6497609179,2,181,720,\mod_assign\event\submission_form_viewed,192.168.2.60
5,viewed,false,mod_assign,null,submission_form,8124596205,2,181,721,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625269979,2,181,722,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625005480,2,181,723,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4873208409,2,182,654,\mod_assign\event\submission_form_viewed,192.168.2.60
7,viewed,false,mod_assign,null,submission_form,11397648312,2,182,655,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3257452082,2,182,656,\mod_assign\event\submission_form_viewed,192.168.2.60
10,viewed,false,mod_assign,null,submission_form,16250056314,2,182,657,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3257463619,2,182,658,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3253860306,2,182,662,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3253635397,2,182,663,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4883112614,2,182,664,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627425886,2,182,665,\mod_assign\event\submission_form_viewed,192.168.2.60
9,viewed,false,mod_assign,null,submission_form,14657935364,2,182,666,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628030556,2,182,673,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628574020,2,182,677,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4873208409,2,182,720,\mod_assign\event\submission_form_viewed,192.168.2.60
7,viewed,false,mod_assign,null,submission_form,11397648312,2,182,721,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3257452082,2,182,722,\mod_assign\event\submission_form_viewed,192.168.2.60
10,viewed,false,mod_assign,null,submission_form,16250056314,2,182,723,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3257463619,2,182,724,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3253860306,2,182,728,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3253635397,2,182,729,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4883112614,2,182,730,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627425886,2,182,731,\mod_assign\event\submission_form_viewed,192.168.2.60
9,viewed,false,mod_assign,null,submission_form,14657935364,2,182,732,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628030556,2,182,739,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628574020,2,182,743,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4875606013,2,185,655,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4875071889,2,185,656,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625868772,2,185,658,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3254149202,2,185,662,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626975574,2,185,663,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627697375,2,185,664,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627584099,2,185,665,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628651035,2,185,666,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1628184752,2,185,673,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4875606013,2,185,721,\mod_assign\event\submission_form_viewed,192.168.2.60
3,viewed,false,mod_assign,null,submission_form,4875071889,2,185,722,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1625868772,2,185,724,\mod_assign\event\submission_form_viewed,192.168.2.60
2,viewed,false,mod_assign,null,submission_form,3254149202,2,185,728,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1626975574,2,185,729,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627697375,2,185,730,\mod_assign\event\submission_form_viewed,192.168.2.60
1,viewed,false,mod_assign,null,submission_form,1627584099,2,185,731,\mod_assign\event\submission_form_viewed,192.168.2.60
